0.640884  -2.475305    -0.367572    -0.000007  0.084709  -0.569382  -0.000021  
0.647168  -2.474770    -0.371149    -0.000007  0.085533  -0.569259  -0.000021  
0.653451  -2.474230    -0.374726    -0.000007  0.086357  -0.569135  -0.000022  
0.659734  -2.473685    -0.378301    -0.000007  0.087181  -0.569010  -0.000022  
0.666017  -2.473135    -0.381876    -0.000007  0.088005  -0.568884  -0.000022  
0.672300  -2.472579    -0.385450    -0.000007  0.088828  -0.568756  -0.000022  
0.678583  -2.472019    -0.389023    -0.000007  0.089652  -0.568627  -0.000022  
0.684867  -2.471453    -0.392596    -0.000008  0.090475  -0.568498  -0.000023  
0.691150  -2.470882    -0.396167    -0.000008  0.091298  -0.568367  -0.000023  
0.697433  -2.470305    -0.399738    -0.000008  0.092120  -0.568234  -0.000023  
0.703716  -2.469724    -0.403308    -0.000008  0.092943  -0.568101  -0.000023  
0.709999  -2.469137    -0.406877    -0.000008  0.093765  -0.567966  -0.000023  
0.716283  -2.468546    -0.410445    -0.000008  0.094587  -0.567830  -0.000024  
0.722566  -2.467949    -0.414012    -0.000008  0.095409  -0.567694  -0.000024  
0.728849  -2.467347    -0.417579    -0.000009  0.096231  -0.567555  -0.000024  
0.735132  -2.466739    -0.421144    -0.000009  0.097052  -0.567416  -0.000024  
0.741415  -2.466127    -0.424709    -0.000009  0.097874  -0.567275  -0.000025  
0.747698  -2.465510    -0.428273    -0.000009  0.098695  -0.567134  -0.000025  
0.753982  -2.464887    -0.431836    -0.000009  0.099516  -0.566991  -0.000025  
0.760265  -2.464259    -0.435398    -0.000009  0.100336  -0.566847  -0.000025  
0.766548  -2.463626    -0.438959    -0.000010  0.101157  -0.566701  -0.000025  
0.772831  -2.462988    -0.442519    -0.000010  0.101977  -0.566555  -0.000026  
0.779114  -2.462345    -0.446079    -0.000010  0.102797  -0.566407  -0.000026  
0.785398  -2.461696    -0.449637    -0.000010  0.103617  -0.566259  -0.000026  
0.791681  -2.461042    -0.453195    -0.000010  0.104437  -0.566109  -0.000026  
0.797964  -2.460384    -0.456751    -0.000010  0.105256  -0.565957  -0.000026  
0.804247  -2.459720    -0.460307    -0.000011  0.106075  -0.565805  -0.000027  
0.810530  -2.459051    -0.463861    -0.000011  0.106894  -0.565651  -0.000027  
0.816813  -2.458376    -0.467415    -0.000011  0.107713  -0.565497  -0.000027  
0.823097  -2.457697    -0.470967    -0.000011  0.108531  -0.565341  -0.000027  
0.829380  -2.457013    -0.474519    -0.000011  0.109350  -0.565184  -0.000027  
0.835663  -2.456323    -0.478070    -0.000011  0.110168  -0.565025  -0.000028  
0.841946  -2.455628    -0.481619    -0.000012  0.110985  -0.564866  -0.000028  
0.848229  -2.454928    -0.485168    -0.000012  0.111803  -0.564705  -0.000028  
0.854512  -2.454223    -0.488716    -0.000012  0.112620  -0.564543  -0.000028  
0.860796  -2.453513    -0.492262    -0.000012  0.113437  -0.564380  -0.000029  
0.867079  -2.452798    -0.495808    -0.000012  0.114254  -0.564216  -0.000029  
0.873362  -2.452077    -0.499352    -0.000012  0.115071  -0.564051  -0.000029  
0.879645  -2.451352    -0.502896    -0.000013  0.115887  -0.563884  -0.000029  
0.885928  -2.450621    -0.506438    -0.000013  0.116703  -0.563717  -0.000029  
0.892212  -2.449885    -0.509980    -0.000013  0.117519  -0.563548  -0.000030  
0.898495  -2.449144    -0.513520    -0.000013  0.118335  -0.563378  -0.000030  
0.904778  -2.448398    -0.517059    -0.000013  0.119150  -0.563206  -0.000030  
0.911061  -2.447647    -0.520597    -0.000014  0.119965  -0.563034  -0.000030  
0.917344  -2.446891    -0.524135    -0.000014  0.120780  -0.562860  -0.000030  
0.923627  -2.446129    -0.527671    -0.000014  0.121595  -0.562686  -0.000031  
0.929911  -2.445363    -0.531206    -0.000014  0.122409  -0.562510  -0.000031  
0.936194  -2.444591    -0.534739    -0.000014  0.123223  -0.562332  -0.000031  
0.942477  -2.443814    -0.538272    -0.000015  0.124037  -0.562154  -0.000031  
0.948760  -2.443032    -0.541804    -0.000015  0.124851  -0.561975  -0.000032  
0.955043  -2.442245    -0.545334    -0.000015  0.125664  -0.561794  -0.000032  
0.961327  -2.441453    -0.548863    -0.000015  0.126477  -0.561612  -0.000032  
0.967610  -2.440656    -0.552391    -0.000015  0.127290  -0.561429  -0.000032  
0.973893  -2.439854    -0.555918    -0.000016  0.128102  -0.561245  -0.000032  
0.980176  -2.439046    -0.559444    -0.000016  0.128914  -0.561060  -0.000033  
0.986459  -2.438234    -0.562969    -0.000016  0.129726  -0.560873  -0.000033  
0.992742  -2.437416    -0.566492    -0.000016  0.130538  -0.560685  -0.000033  
0.999026  -2.436593    -0.570015    -0.000016  0.131349  -0.560496  -0.000033  
1.005309  -2.435765    -0.573536    -0.000017  0.132160  -0.560306  -0.000033  
1.011592  -2.434932    -0.577056    -0.000017  0.132971  -0.560115  -0.000034  
1.017875  -2.434094    -0.580574    -0.000017  0.133782  -0.559923  -0.000034  
1.024158  -2.433251    -0.584092    -0.000017  0.134592  -0.559729  -0.000034  
1.030442  -2.432403    -0.587608    -0.000017  0.135402  -0.559534  -0.000034  
1.036725  -2.431550    -0.591123    -0.000018  0.136212  -0.559338  -0.000035  
1.043008  -2.430691    -0.594637    -0.000018  0.137021  -0.559141  -0.000035  
